wa_label,ons_label,name,subgroup,OA_2001,OA_2001_new,IN250,OUT250,IN500,OUT500,IN750,OUT750,IN1000,OUT1000
02AYGR,00AYGR0010,,7b1,02AYGR0010,E00015899,0,0,0,0,0,0,0,0
02AYGR,00AYGR0007,,2a2,02AYGR0007,E00015896,0,0,0,0,0,0,0,0
02BFGM,00BFGM0006,,2b2,02BFGM0006,E00020823,0,0,0,0,0,0,0,0
02AYGR,00AYGR0008,,7b1,02AYGR0008,E00015897,0,0,0,0,0,0,0,0
02BFGM,00BFGM0002,,2b2,02BFGM0002,E00020819,0,0,0,0,0,0,0,0
02BJGA,00BJGA0045,,7b1,02BJGA0045,E00022576,0,0,0,0,0,0,0,0
02ANGR,00ANGR0036,,7b2,02ANGR0036,E00009829,0,0,0,0,0,0,0,0
02BJGE,00BJGE0019,,7a3,02BJGE0019,E00022742,0,0,0,0,0,0,0,0
02BJGA,00BJGA0046,,7b1,02BJGA0046,E00022577,0,0,0,0,0,0,0,0
02BFGF,00BFGF0024,,6d1,02BFGF0024,E00020654,0,0,0,0,0,0,0,0
02ANGM,00ANGM0018,,7b1,02ANGM0018,E00009661,0,0,0,0,0,0,0,0
02AHGL,00AHGL0004,,7b2,02AHGL0004,E00005135,0,0,0,0,0,0,0,0
02ASGN,00ASGN0012,,1a3,02ASGN0012,E00012160,0,0,0,0,0,0,0,0
02ASGN,00ASGN0009,,5b1,02ASGN0009,E00012157,0,0,0,0,0,0,0,0
02BAGA,00BAGA0024,,7a3,02BAGA0024,E00017091,0,0,0,0,0,0,0,0
02BAGA,00BAGA0023,,7b1,02BAGA0023,E00017090,0,0,0,0,0,0,0,0
02AYGR,00AYGR0032,,7a3,02AYGR0032,E00015921,0,0,0,0,0,0,0,0
02AYGH,00AYGH0047,,7b1,02AYGH0047,E00015572,0,0,0,0,0,0,0,0
02BAGP,00BAGP0003,,2b2,02BAGP0003,E00017480,0,0,0,0,0,0,0,0
02BAGP,00BAGP0006,,7b1,02BAGP0006,E00017483,0,0,0,0,0,0,0,0
02AHGS,00AHGS0043,,7a3,02AHGS0043,E00005438,0,0,0,0,0,0,0,0
02AYGR,00AYGR0020,,7b2,02AYGR0020,E00015909,0,0,0,0,0,0,0,0
02AYGR,00AYGR0023,,7b2,02AYGR0023,E00015912,0,0,0,0,0,0,0,0
02BDFY,00BDFY0002,,6b2,02BDFY0002,E00019143,0,0,0,0,0,0,0,0
02BDGC,00BDGC0029,,2a1,02BDGC0029,E00019301,0,0,0,0,0,0,0,0
02BJGB,00BJGB0013,,7a3,02BJGB0013,E00022592,0,0,0,0,0,0,0,0
02BJGD,00BJGD0004,,2b1,02BJGD0004,E00022681,0,0,0,0,0,0,0,0
02BJGH,00BJGH0037,,7a3,02BJGH0037,E00022895,0,0,0,0,0,0,0,0
02BJGA,00BJGA0026,,2a2,02BJGA0026,E00022557,0,0,0,0,0,0,0,0
02BJGA,00BJGA0035,,2a2,02BJGA0035,E00022566,0,0,0,0,0,0,0,0
02BJGA,00BJGA0036,,7b1,02BJGA0036,E00022567,0,0,0,0,0,0,0,0
02AJGC,00AJGC0037,,7b2,02AJGC0037,E00006002,0,0,0,0,0,0,0,0
02BJGP,00BJGP0007,,2a2,02BJGP0007,E00023145,0,0,0,0,0,0,0,0
02BJGP,00BJGP0047,,2a2,02BJGP0047,E00023185,0,0,0,0,0,0,0,0
02AHGQ,00AHGQ0008,,7a2,02AHGQ0008,E00005329,0,0,0,0,0,0,0,0
02AHGQ,00AHGQ0005,,6d1,02AHGQ0005,E00005326,0,0,0,0,0,0,0,0
02AHGQ,00AHGQ0029,,4d1,02AHGQ0029,E00005350,0,0,0,0,0,0,0,0
02AHHD,00AHHD0025,,7a3,02AHHD0025,E00005885,0,0,0,0,0,0,0,0
02BJGT,00BJGT0018,,7b1,02BJGT0018,E00023337,0,0,0,0,0,0,0,0
02AHGS,00AHGS0023,,6d1,02AHGS0023,E00005418,0,0,0,0,0,0,0,0
02BJGT,00BJGT0005,,7a2,02BJGT0005,E00023324,0,0,0,0,0,0,0,0
02BJGB,00BJGB0034,,2a2,02BJGB0034,E00022613,0,0,0,0,0,0,0,0
02AXGG,00AXGG0016,,7a2,02AXGG0016,E00014965,0,0,0,0,0,0,0,0
02BJGD,00BJGD0031,,7b1,02BJGD0031,E00022708,0,0,0,0,0,0,0,0
02BDGG,00BDGG0011,,7a3,02BDGG0011,E00019418,0,0,0,0,0,0,0,0
02BJGD,00BJGD0041,,2a2,02BJGD0041,E00022718,0,0,0,0,0,0,0,0
02AYGM,00AYGM0020,,7b1,02AYGM0020,E00015728,0,0,0,0,0,0,0,0
02AYGM,00AYGM0014,,7b1,02AYGM0014,E00015722,0,0,0,0,0,0,0,0
02BDGG,00BDGG0027,,2b1,02BDGG0027,E00019434,0,0,0,0,0,0,0,0
02BJGA,00BJGA0042,,2a2,02BJGA0042,E00022573,0,0,0,0,0,0,0,0
02AQGM,00AQGM0003,,4d1,02AQGM0003,E00010965,0,0,0,0,0,0,0,0
02AXGG,00AXGG0003,,7a2,02AXGG0003,E00014952,0,0,0,0,0,0,0,0
02AYGM,00AYGM0040,,2a2,02AYGM0040,E00015748,0,0,0,0,0,0,0,0
02AHGH,00AHGH0040,,7a3,02AHGH0040,E00005045,0,0,0,0,0,0,0,0
02AHGM,00AHGM0009,,7b1,02AHGM0009,E00005195,0,0,0,0,0,0,0,0
02AHGM,00AHGM0010,,2a2,02AHGM0010,E00005196,0,0,0,0,0,0,0,0
02AHGM,00AHGM0041,,2a2,02AHGM0041,E00005227,0,0,0,0,0,0,0,0
02AHGS,00AHGS0034,,7b1,02AHGS0034,E00005429,0,0,0,0,0,0,0,0
02AJGE,00AJGE0012,,7b1,02AJGE0012,E00006068,0,0,0,0,0,0,0,0
02AWGN,00AWGN0030,,2a2,02AWGN0030,E00014574,0,0,0,0,0,0,0,0
02ASGM,00ASGM0028,,4d1,02ASGM0028,E00012140,0,0,0,0,0,0,0,0
02AYGR,00AYGR0026,,7b1,02AYGR0026,E00015915,0,0,0,0,0,0,0,0
02AHGQ,00AHGQ0031,,4b3,02AHGQ0031,E00005352,0,0,0,0,0,0,0,0
02AHGQ,00AHGQ0035,,4b3,02AHGQ0035,E00005356,0,0,0,0,0,0,0,0
02AHGQ,00AHGQ0033,,4c3,02AHGQ0033,E00005354,0,0,0,0,0,0,0,0
02AHGQ,00AHGQ0007,,2b1,02AHGQ0007,E00005328,0,0,0,0,0,0,0,0
02AYGR,00AYGR0039,,2a2,02AYGR0039,E00015928,0,0,0,0,0,0,0,0
02AHGK,00AHGK0031,,4a2,02AHGK0031,E00005124,0,0,0,0,0,0,0,0
02AHGK,00AHGK0026,,4d1,02AHGK0026,E00005119,0,0,0,0,0,0,0,0
02AYGR,00AYGR0028,,7b1,02AYGR0028,E00015917,0,0,0,0,0,0,0,0
02AFGQ,00AFGQ0007,,3c2,02AFGQ0007,E00003650,0,0,0,0,0,0,0,0
02AFGM,00AFGM0028,,3a2,02AFGM0028,E00003520,0,0,0,0,0,0,0,0
02ABGL,00ABGL0023,,7b1,02ABGL0023,E00000473,0,0,0,0,0,0,0,0
02BJGU,00BJGU0020,,2b2,02BJGU0020,E00023386,0,0,0,0,0,0,0,0
02BCFY,00BCFY0017,,7a3,02BCFY0017,E00018353,0,0,0,0,0,0,0,0
02ARGQ,00ARGQ0004,,6b3,02ARGQ0004,E00011695,0,0,0,0,0,0,0,0
02ARGW,00ARGW0024,,3a2,02ARGW0024,E00011924,0,0,0,0,0,0,0,0
02ARGW,00ARGW0011,,3c1,02ARGW0011,E00011911,0,0,0,0,0,0,0,0
02BJGC,00BJGC0040,,2a2,02BJGC0040,E00022665,0,0,0,0,0,0,0,0
02AHGJ,00AHGJ0039,,6b2,02AHGJ0039,E00005093,0,0,0,0,0,0,0,0
02BJGC,00BJGC0019,,2a2,02BJGC0019,E00022644,0,0,0,0,0,0,0,0
02AAFQ,00AAFQ0008,,2a2,02AAFQ0008,E00000017,0,0,0,0,1,0,1,0
02AHGQ,00AHGQ0011,,4d1,02AHGQ0011,E00005332,0,0,0,0,0,0,0,0
02BDGD,00BDGD0027,,1b2,02BDGD0027,E00019332,0,0,0,0,0,0,0,0
02AHGX,00AHGX0020,,4d1,02AHGX0020,E00005592,0,0,0,0,0,0,0,0
02AFGE,00AFGE0027,,4d1,02AFGE0027,E00003181,0,0,0,0,0,0,0,0
02BJGL,00BJGL0029,,7b1,02BJGL0029,E00023029,0,0,0,0,0,0,0,0
02AFGE,00AFGE0029,,4c2,02AFGE0029,E00003183,0,0,0,0,0,0,0,0
02AFGQ,00AFGQ0011,,3c1,02AFGQ0011,E00003654,0,0,0,0,0,0,0,0
02ASGP,00ASGP0029,,6b1,02ASGP0029,E00012202,0,0,0,0,0,0,0,0
02ATFY,00ATFY0008,,5b1,02ATFY0008,E00012720,0,0,0,0,0,0,0,0
02ASGX,00ASGX0030,,7a2,02ASGX0030,E00012449,0,0,0,0,0,0,0,0
02ASGP,00ASGP0020,,7a3,02ASGP0020,E00012193,0,0,0,0,0,0,0,0
02ASGR,00ASGR0017,,4d1,02ASGR0017,E00012261,0,0,0,0,0,0,0,0
02ASGQ,00ASGQ0029,,6c1,02ASGQ0029,E00012237,0,0,0,0,0,0,0,0
02ASGX,00ASGX0001,,6c1,02ASGX0001,E00012420,0,0,0,0,0,0,0,0
02AJGT,00AJGT0005,,7a2,02AJGT0005,E00006601,0,0,0,0,0,0,0,0
02ASGX,00ASGX0021,,6b2,02ASGX0021,E00012440,0,0,0,0,0,0,0,0
02ASGT,00ASGT0022,,4d1,02ASGT0022,E00012332,0,0,0,0,0,0,0,0
02ASGN,00ASGN0004,,6b2,02ASGN0004,E00012152,0,0,0,0,0,0,0,0
02AXGC,00AXGC0023,,1c1,02AXGC0023,E00014850,0,0,0,0,0,0,0,0
02AXGM,00AXGM0009,,7a2,02AXGM0009,E00015116,0,0,0,0,0,0,0,0
02BDGA,00BDGA0031,,2b2,02BDGA0031,E00019239,0,0,0,0,0,0,0,0
02BDFZ,00BDFZ0007,,2b1,02BDFZ0007,E00019181,0,0,0,0,0,0,0,0
02BFGG,00BFGG0004,,3a2,02BFGG0004,E00020667,0,0,0,0,0,0,0,0
02BFGC,00BFGC0006,,1a3,02BFGC0006,E00020536,0,0,0,0,0,0,0,0
02BAGA,00BAGA0008,,7a3,02BAGA0008,E00017075,0,0,0,0,0,0,0,0
02AYGF,00AYGF0002,,7b1,02AYGF0002,E00015436,0,0,0,0,0,0,0,0
02ATGM,00ATGM0016,,2b2,02ATGM0016,E00013165,0,0,0,0,0,0,0,0
02BDFZ,00BDFZ0026,,5b3,02BDFZ0026,E00019200,0,0,0,0,0,0,0,0
02AYGF,00AYGF0006,,7b1,02AYGF0006,E00015440,0,0,0,0,0,0,0,0
02AYGF,00AYGF0017,,7b1,02AYGF0017,E00015451,0,0,0,0,0,0,0,0
02BDFX,00BDFX0003,,6d1,02BDFX0003,E00019112,0,0,0,0,0,0,0,0
02ATGR,00ATGR0026,,4d1,02ATGR0026,E00013303,0,0,0,0,0,0,0,0
02AJGE,00AJGE0009,,7b1,02AJGE0009,E00006065,0,0,0,0,0,0,0,0
02BDGE,00BDGE0015,,2a2,02BDGE0015,E00019350,0,0,0,0,0,0,0,0
02BKGH,00BKGH0011,,2a2,02BKGH0011,E00023667,0,0,0,0,0,0,0,0
02AFGQ,00AFGQ0003,,3a2,02AFGQ0003,E00003646,0,0,0,0,0,0,0,0
02BKGQ,00BKGQ0020,,2b2,02BKGQ0020,E00023945,0,0,0,0,0,0,1,0
02AFGF,00AFGF0002,,4d1,02AFGF0002,E00003186,0,0,0,0,0,0,0,0
02AHGX,00AHGX0022,,6d1,02AHGX0022,E00005594,0,0,0,0,0,0,0,0
02AHGP,00AHGP0021,,4d1,02AHGP0021,E00005298,0,0,0,0,0,0,0,0
02AHGP,00AHGP0003,,6b2,02AHGP0003,E00005280,0,0,0,0,0,0,0,0
02AHGP,00AHGP0020,,4d1,02AHGP0020,E00005297,0,0,0,0,0,0,0,0
02AFGS,00AFGS0019,,3c2,02AFGS0019,E00003725,0,0,0,0,0,0,0,0
02AYGF,00AYGF0010,,7b1,02AYGF0010,E00015444,0,0,0,0,0,0,0,0
02AFGZ,00AFGZ0023,,4d1,02AFGZ0023,E00004013,0,0,0,0,0,0,0,0
02ATGE,00ATGE0012,,1a3,02ATGE0012,E00012931,0,0,0,0,0,0,0,0
02AYGF,00AYGF0049,,7b2,02AYGF0049,E00015483,0,0,0,0,0,0,0,0
02AFGQ,00AFGQ0002,,4b4,02AFGQ0002,E00003645,0,0,0,0,0,0,0,0
02AFGQ,00AFGQ0005,,4b4,02AFGQ0005,E00003648,0,0,0,0,0,0,0,0
02AFGH,00AFGH0024,,3a1,02AFGH0024,E00003308,0,0,0,0,0,0,0,0
02AFGQ,00AFGQ0015,,4d1,02AFGQ0015,E00003658,0,0,0,0,0,0,0,0
02BJGL,00BJGL0025,,7b2,02BJGL0025,E00023025,0,0,0,0,0,0,0,0
02ATGL,00ATGL0018,,7a3,02ATGL0018,E00013133,0,0,0,0,0,0,0,0
02BJGL,00BJGL0028,,7b2,02BJGL0028,E00023028,0,0,0,0,0,0,0,0
02BJGL,00BJGL0024,,7b2,02BJGL0024,E00023024,0,0,0,0,0,0,0,0
02AJGJ,00AJGJ0015,,7b1,02AJGJ0015,E00006240,0,0,0,0,0,0,0,0
02AFGH,00AFGH0026,,4d1,02AFGH0026,E00003310,0,0,0,0,0,0,0,0
02AFGH,00AFGH0007,,3a2,02AFGH0007,E00003291,0,0,0,0,0,0,0,0
02AFGJ,00AFGJ0025,,6b2,02AFGJ0025,E00003353,0,0,0,0,0,0,0,0
02AFGM,00AFGM0050,,6b2,02AFGM0050,E00003542,0,0,0,0,0,0,0,0
02ADGJ,00ADGJ0026,,6d2,02ADGJ0026,E00001892,0,0,0,0,0,0,0,0
02ALHB,00ALHB0031,,7b1,02ALHB0031,E00008308,0,0,0,0,0,0,0,0
02BBGT,00BBGT0012,,7b1,02BBGT0012,E00018207,0,0,0,0,0,0,0,0
02BBGT,00BBGT0001,,2a2,02BBGT0001,E00018196,0,0,0,0,0,0,0,0
02AJGD,00AJGD0008,,7b2,02AJGD0008,E00006018,0,0,0,0,0,0,0,0
02BBGB,00BBGB0041,,7a1,02BBGB0041,E00017643,0,0,0,0,0,0,0,0
02ADGX,00ADGX0026,,7b1,02ADGX0026,E00002300,0,0,0,0,0,0,0,0
02ADGX,00ADGX0022,,7a3,02ADGX0022,E00002296,0,0,0,0,0,0,0,0
02AJGD,00AJGD0006,,7b2,02AJGD0006,E00006016,0,0,0,0,0,0,0,0
02ADGM,00ADGM0013,,7a3,02ADGM0013,E00001984,0,0,0,0,0,0,0,0
02AJGQ,00AJGQ0023,,2b2,02AJGQ0023,E00006496,0,0,0,0,0,0,0,0
02AJGD,00AJGD0017,,7b2,02AJGD0017,E00006027,0,0,0,0,0,0,0,0
02AEHA,00AEHA0002,,7b1,02AEHA0002,E00002884,0,0,0,0,0,0,0,0
02AQGD,00AQGD0017,,3c2,02AQGD0017,E00010743,0,0,0,0,0,0,0,0
02AXGB,00AXGB0017,,1b2,02AXGB0017,E00014817,0,0,0,0,0,0,0,0
02AQFZ,00AQFZ0027,,2b1,02AQFZ0027,E00010622,0,0,0,0,0,0,0,0
02ACGE,00ACGE0005,,4b3,02ACGE0005,E00000926,0,0,0,0,0,0,0,0
02ACGQ,00ACGQ0027,,4d1,02ACGQ0027,E00001422,0,0,0,0,0,0,0,0
02ACGL,00ACGL0049,,4d1,02ACGL0049,E00001254,0,0,0,0,0,0,0,0
02ACGM,00ACGM0010,,7a3,02ACGM0010,E00001264,0,0,0,0,0,0,0,0
02BJGL,00BJGL0018,,7a2,02BJGL0018,E00023018,0,0,0,0,0,0,0,0
02BJGL,00BJGL0019,,7b2,02BJGL0019,E00023019,0,0,0,0,0,0,0,0
02ACGP,00ACGP0019,,4d1,02ACGP0019,E00001368,0,0,0,0,0,0,0,0
02ACGP,00ACGP0031,,4d1,02ACGP0031,E00001380,0,0,0,0,0,0,0,0
02BAGF,00BAGF0023,,7a3,02BAGF0023,E00017254,0,0,0,0,0,0,0,0
02AKGP,00AKGP0018,,3a1,02AKGP0018,E00007051,0,0,0,0,0,0,0,0
02BAGA,00BAGA0013,,7a2,02BAGA0013,E00017080,0,0,0,0,0,0,0,0
02AKGW,00AKGW0023,,6a2,02AKGW0023,E00007315,0,0,0,0,0,0,0,0
02BBGU,00BBGU0011,,2a2,02BBGU0011,E00018228,0,0,0,0,0,0,0,0
02ATFY,00ATFY0020,,2b2,02ATFY0020,E00012732,0,0,0,0,0,0,0,0
02BBGB,00BBGB0025,,7a3,02BBGB0025,E00017627,0,0,0,0,0,0,0,0
02ABGL,00ABGL0014,,7a2,02ABGL0014,E00000464,0,0,0,0,0,0,0,0
02ABGK,00ABGK0015,,7a2,02ABGK0015,E00000434,0,0,0,0,0,0,0,0
02ARGT,00ARGT0002,,5b3,02ARGT0002,E00011821,0,0,0,0,0,0,0,0
02ABGB,00ABGB0031,,6c1,02ABGB0031,E00000197,0,0,0,0,0,0,0,0
02BAGC,00BAGC0032,,7a3,02BAGC0032,E00017167,0,0,0,0,0,0,0,0
02BCFY,00BCFY0005,,7a2,02BCFY0005,E00018341,0,0,0,0,0,0,0,0
02ATGE,00ATGE0026,,6a2,02ATGE0026,E00012945,0,0,0,0,0,0,0,0
02ATGE,00ATGE0017,,7a2,02ATGE0017,E00012936,0,0,0,0,0,0,0,0
02AKGQ,00AKGQ0012,,7a3,02AKGQ0012,E00007085,0,0,0,0,0,0,0,0
02AKGY,00AKGY0028,,7a3,02AKGY0028,E00007403,0,0,0,0,0,0,0,0
02AKGR,00AKGR0004,,7a2,02AKGR0004,E00007127,0,0,0,0,0,0,0,0
02BCGK,00BCGK0005,,1b1,02BCGK0005,E00018715,0,0,0,0,0,0,0,0
02ARGK,00ARGK0004,,1b1,02ARGK0004,E00011496,0,0,0,0,0,0,0,0
02ARGK,00ARGK0003,,3a1,02ARGK0003,E00011495,0,0,0,0,0,0,0,0
02ARGK,00ARGK0039,,6b3,02ARGK0039,E00011531,0,0,0,0,0,0,0,0
02ADGR,00ADGR0010,,6d1,02ADGR0010,E00002117,0,0,0,0,0,0,0,0
02ARGQ,00ARGQ0021,,6b3,02ARGQ0021,E00011712,0,0,0,0,0,0,0,0
02ARGQ,00ARGQ0015,,6a1,02ARGQ0015,E00011706,0,0,0,0,0,0,0,0
02BFGM,00BFGM0016,,7b1,02BFGM0016,E00020833,0,0,0,0,0,0,0,0
02AYGN,00AYGN0004,,7b2,02AYGN0004,E00015757,0,0,0,0,0,0,0,1
02BFGM,00BFGM0024,,7b1,02BFGM0024,E00020841,0,0,0,0,0,0,0,0
02ARGW,00ARGW0005,,6d1,02ARGW0005,E00011905,0,0,0,0,0,0,0,0
02ARGG,00ARGG0007,,1c3,02ARGG0007,E00011367,0,0,0,0,0,0,0,0
02ARGJ,00ARGJ0003,,4b4,02ARGJ0003,E00011452,0,0,0,0,0,0,0,0
02ARGD,00ARGD0025,,6b3,02ARGD0025,E00011269,0,0,0,0,0,0,0,0
02ATGF,00ATGF0002,,6a2,02ATGF0002,E00012956,0,0,0,0,0,0,0,0
02AHGU,00AHGU0006,,4d2,02AHGU0006,E00005486,0,0,0,0,0,0,0,0
02ASGQ,00ASGQ0020,,7a3,02ASGQ0020,E00012228,0,0,0,0,0,0,0,0
02BFGM,00BFGM0028,,5c1,02BFGM0028,E00020845,0,0,0,0,0,0,0,0
02AXGC,00AXGC0009,,6d2,02AXGC0009,E00014836,0,0,0,0,0,0,0,0
02ARGG,00ARGG0006,,3b1,02ARGG0006,E00011366,0,0,0,0,0,0,0,0
02AHGJ,00AHGJ0006,,7a2,02AHGJ0006,E00005060,0,0,0,0,0,0,0,0
02ASGJ,00ASGJ0008,,7a3,02ASGJ0008,E00012018,0,0,0,0,0,0,0,0
02AHGK,00AHGK0032,,4d1,02AHGK0032,E00005125,0,0,0,0,0,0,0,0
02ATGF,00ATGF0004,,1c1,02ATGF0004,E00012958,0,0,0,0,0,0,0,0
02ASHD,00ASHD0014,,7a3,02ASHD0014,E00012652,0,0,0,0,0,0,0,0
02AJGY,00AJGY0011,,7a3,02AJGY0011,E00006770,0,0,0,0,0,0,0,0
02AXGB,00AXGB0010,,2b2,02AXGB0010,E00014810,0,0,0,0,0,0,0,0
02BFGM,00BFGM0030,,7b2,02BFGM0030,E00020847,0,0,0,0,0,0,0,0
02BFGP,00BFGP0008,,2b2,02BFGP0008,E00020897,0,0,0,0,0,0,0,0
02BFGT,00BFGT0015,,2b1,02BFGT0015,E00021050,0,0,0,0,0,0,0,0
02AHGU,00AHGU0014,,4a2,02AHGU0014,E00005494,0,0,0,0,0,0,0,0
02AHGU,00AHGU0013,,4d1,02AHGU0013,E00005493,0,0,0,0,0,0,0,0
02AHGU,00AHGU0018,,4b3,02AHGU0018,E00005498,0,0,0,0,0,0,0,0
02BJGL,00BJGL0008,,7b2,02BJGL0008,E00023008,0,0,0,0,0,0,0,0
02BFGF,00BFGF0015,,2b2,02BFGF0015,E00020645,0,0,0,0,0,0,0,0
02AJGN,00AJGN0031,,7b2,02AJGN0031,E00006430,0,0,0,0,0,0,0,0
02BJGL,00BJGL0013,,2b2,02BJGL0013,E00023013,0,0,0,0,0,0,0,0
02BJGL,00BJGL0020,,7b2,02BJGL0020,E00023020,0,0,0,0,0,0,0,0
02BJGL,00BJGL0022,,7b2,02BJGL0022,E00023022,0,0,0,0,0,0,0,0
02AHGG,00AHGG0027,,7b1,02AHGG0027,E00004982,0,0,0,0,0,0,0,0
02BFGC,00BFGC0030,,6d1,02BFGC0030,E00020560,0,0,0,0,0,0,0,0
02BJGL,00BJGL0003,,4d1,02BJGL0003,E00023003,0,0,0,0,0,0,0,0
02AHGU,00AHGU0034,,4b3,02AHGU0034,E00005514,0,0,0,0,0,0,0,0
02AHGU,00AHGU0009,,7a3,02AHGU0009,E00005489,0,0,0,0,0,0,0,0
02AHGU,00AHGU0031,,4d1,02AHGU0031,E00005511,0,0,0,0,0,0,0,0
02AHGU,00AHGU0028,,4a2,02AHGU0028,E00005508,0,0,0,0,0,0,0,0
02AHGU,00AHGU0008,,4d1,02AHGU0008,E00005488,0,0,0,0,0,0,0,0
02AHGU,00AHGU0016,,4d1,02AHGU0016,E00005496,0,0,0,0,0,0,0,0
02AHGU,00AHGU0011,,4d1,02AHGU0011,E00005491,0,0,0,0,0,0,0,0
02AHGU,00AHGU0017,,6a2,02AHGU0017,E00005497,0,0,0,0,0,0,0,0
02ATGC,00ATGC0027,,7a3,02ATGC0027,E00012884,0,0,0,0,0,0,0,0
02ATGC,00ATGC0025,,7a3,02ATGC0025,E00012882,0,0,0,0,0,0,0,0
02ATGC,00ATGC0022,,7a3,02ATGC0022,E00012879,0,0,0,0,0,0,0,0
02ASGJ,00ASGJ0019,,1c2,02ASGJ0019,E00012029,0,0,0,0,0,0,0,0
02AHGU,00AHGU0022,,6a2,02AHGU0022,E00005502,0,0,0,0,0,0,0,0
02AHGU,00AHGU0019,,5b2,02AHGU0019,E00005499,0,0,0,0,0,0,0,0
02AHGU,00AHGU0010,,2b1,02AHGU0010,E00005490,0,0,0,0,0,0,0,0
02AHGU,00AHGU0007,,4d1,02AHGU0007,E00005487,0,0,0,0,0,0,0,0
02AHGU,00AHGU0035,,4d1,02AHGU0035,E00005515,0,0,0,0,0,0,0,0
02AHGU,00AHGU0036,,4d1,02AHGU0036,E00005516,0,0,0,0,0,0,0,0
02AHGU,00AHGU0038,,4b3,02AHGU0038,E00005518,0,0,0,0,0,0,0,0
02AHGU,00AHGU0003,,4d1,02AHGU0003,E00005483,0,0,0,0,0,0,0,0
02AHGU,00AHGU0033,,4d1,02AHGU0033,E00005513,0,0,0,0,0,0,0,0
02ASGQ,00ASGQ0021,,7a2,02ASGQ0021,E00012229,0,0,0,0,0,0,0,0
02AHGU,00AHGU0037,,4d1,02AHGU0037,E00005517,0,0,0,0,0,0,0,0
02BFGH,00BFGH0014,,4d1,02BFGH0014,E00020705,0,0,0,0,0,0,0,0
02AHGJ,00AHGJ0008,,7b2,02AHGJ0008,E00005062,0,0,0,0,0,0,0,0
02BFGH,00BFGH0015,,4b3,02BFGH0015,E00020706,0,0,0,0,0,0,0,0
02BFGH,00BFGH0013,,4b3,02BFGH0013,E00020704,0,0,0,0,0,0,0,0
02BFGH,00BFGH0016,,4b3,02BFGH0016,E00020707,0,0,0,0,0,0,0,0
02BFGH,00BFGH0012,,4b3,02BFGH0012,E00020703,0,0,0,0,0,0,0,0
02BFGH,00BFGH0010,,4b3,02BFGH0010,E00020701,0,0,0,0,0,0,0,0
02BFGE,00BFGE0029,,6d1,02BFGE0029,E00020624,0,0,0,0,0,0,0,0
02BFGE,00BFGE0002,,4d2,02BFGE0002,E00020597,0,0,0,0,0,0,0,0
02BFGE,00BFGE0033,,2b2,02BFGE0033,E00020628,0,0,0,0,0,0,0,0
02AHGU,00AHGU0032,,4b3,02AHGU0032,E00005512,0,0,0,0,0,0,0,0
02AHGU,00AHGU0002,,4b3,02AHGU0002,E00005482,0,0,0,0,0,0,0,0
02AHHA,00AHHA0037,,7a3,02AHHA0037,E00005749,0,0,0,0,0,0,0,0
02AWGC,00AWGC0022,,2a2,02AWGC0022,E00014203,0,0,0,0,0,0,0,0
02AKGN,00AKGN0039,,3a2,02AKGN0039,E00007029,0,0,0,0,0,0,0,0
02AFGQ,00AFGQ0012,,4d1,02AFGQ0012,E00003655,0,0,0,0,0,0,0,0
02AFGQ,00AFGQ0008,,3c1,02AFGQ0008,E00003651,0,0,0,0,0,0,0,0
02ASGP,00ASGP0006,,2b2,02ASGP0006,E00012179,0,0,0,0,0,0,0,0
02ASGP,00ASGP0015,,7a3,02ASGP0015,E00012188,0,0,0,0,0,0,0,0
02ASGN,00ASGN0007,,3a2,02ASGN0007,E00012155,0,0,0,0,0,0,0,0
02AXGC,00AXGC0031,,3a2,02AXGC0031,E00014858,0,0,0,0,0,0,0,0
02AHGJ,00AHGJ0031,,7a2,02AHGJ0031,E00005085,0,0,0,0,0,0,0,0
02BDFZ,00BDFZ0025,,4d1,02BDFZ0025,E00019199,0,0,0,0,0,0,0,0
02BFGE,00BFGE0024,,2b2,02BFGE0024,E00020619,0,0,0,0,0,0,0,0
02BFGE,00BFGE0028,,6d1,02BFGE0028,E00020623,0,0,0,0,0,0,0,0
02BFGE,00BFGE0031,,4b3,02BFGE0031,E00020626,0,0,0,0,0,0,0,0
02BFGE,00BFGE0032,,6d1,02BFGE0032,E00020627,0,0,0,0,0,0,0,0
02BFGE,00BFGE0030,,4b4,02BFGE0030,E00020625,0,0,0,0,0,0,0,0
02AHGJ,00AHGJ0034,,6d2,02AHGJ0034,E00005088,0,0,0,0,0,0,0,0
02AHGJ,00AHGJ0036,,4d1,02AHGJ0036,E00005090,0,0,0,0,0,0,0,0
02AHGJ,00AHGJ0019,,4b3,02AHGJ0019,E00005073,0,0,0,0,0,0,0,0
02AHGJ,00AHGJ0021,,4b2,02AHGJ0021,E00005075,0,0,0,0,0,0,0,0
02AHGJ,00AHGJ0001,,6d1,02AHGJ0001,E00005055,0,0,0,0,0,0,0,0
02AHGU,00AHGU0029,,4b3,02AHGU0029,E00005509,0,0,0,0,0,0,0,0
02ATFY,00ATFY0033,,5b3,02ATFY0033,E00012745,0,0,0,0,0,0,0,0
02ATFY,00ATFY0006,,7a2,02ATFY0006,E00012718,0,0,0,0,0,0,0,0
02ATFY,00ATFY0032,,2b1,02ATFY0032,E00012744,0,0,0,0,0,0,0,0
02ASGQ,00ASGQ0023,,7a2,02ASGQ0023,E00012231,0,0,0,0,0,0,0,0
