OA_2001_old,OA_2001,IN500Cent,OUT500Cent,IN750Cent,OUT750Cent,IN1000Cent,OUT1000Cent
00AUFZ0040,E00013503,0,0,0,0,0,0
00AUFZ0031,E00013494,0,0,0,0,0,0
00AUFZ0037,E00013500,0,0,0,0,0,0
00AUFZ0029,E00013492,0,0,0,0,0,0
00AUFZ0030,E00013493,0,0,0,0,0,0
00AUFX0003,E00013387,0,0,0,0,0,1
00AUGL0036,E00013948,0,0,0,0,0,0
00AUFZ0003,E00013466,0,0,0,0,0,0
00AUGG0007,E00013750,0,0,0,0,0,0
00AUFX0021,E00013405,0,0,0,0,0,0
00AUGG0032,E00013775,0,0,0,0,0,0
00AUFX0013,E00013397,0,0,0,0,0,0
00AUFZ0033,E00013496,0,0,0,0,0,0
00AUFX0002,E00013386,0,0,0,0,0,0
00AUGL0010,E00013922,0,0,0,0,0,0
00AUGL0037,E00013949,0,0,0,0,0,0
00AUFX0016,E00013400,0,0,0,0,0,0
00AUFX0019,E00013403,0,0,0,0,0,0
00AUGL0031,E00013943,0,0,0,0,0,0
00AUGL0028,E00013940,0,0,0,0,0,0
00AUGL0035,E00013947,0,0,0,0,0,0
00AUGJ0037,E00013864,0,0,0,0,0,0
00AUFX0020,E00013404,0,0,0,0,0,0
00AUFX0018,E00013402,0,0,0,0,0,0
00AUGL0039,E00013951,0,0,0,0,0,0
00AKHC0014,E00007552,0,0,0,0,0,0
00AUFX0017,E00013401,0,0,0,0,0,0
00AUFZ0032,E00013495,0,0,0,0,0,0
00AUFX0012,E00013396,0,0,0,0,0,0
00AUFX0014,E00013398,0,0,0,0,0,0
00AUFX0015,E00013399,0,0,0,0,0,0
00AUGL0033,E00013945,0,0,0,0,0,0
00AUGG0012,E00013755,0,0,0,0,0,0
00AUGG0014,E00013757,0,0,0,0,0,0
00AUFZ0027,E00013490,0,0,0,0,0,0
00AUGL0029,E00013941,0,0,0,0,0,0
00AUGG0005,E00013748,0,0,0,0,0,0
00AUGG0009,E00013752,0,0,0,0,0,0
00AUGD0003,E00013626,0,0,0,0,0,0
00AUGD0034,E00013657,0,0,0,0,0,0
00AGGQ0030,E00004591,0,0,0,0,0,0
00AUGG0040,E00013783,0,0,0,0,0,0
00AUGL0021,E00013933,0,0,0,0,0,0
00AUGL0023,E00013935,0,0,0,0,0,0
00AUGK0038,E00013909,0,0,0,0,0,0
00AUGL0024,E00013936,0,0,0,0,0,0
00AUGL0027,E00013939,0,0,0,0,0,0
00AUGD0002,E00013625,0,0,0,0,0,0
00AUGD0038,E00013661,0,0,0,0,0,0
00AUGL0038,E00013950,0,0,0,0,0,0
00AUGL0026,E00013938,0,0,0,0,0,0
00AUGL0022,E00013934,0,0,0,0,0,0
00AUGL0015,E00013927,0,0,0,0,0,0
00AUGA0034,E00013538,0,0,0,0,0,0
00AUGL0005,E00013917,0,0,0,0,0,0
00AUGA0007,E00013511,0,0,0,0,0,0
00AUGA0011,E00013515,0,0,0,0,0,0
00AUGA0025,E00013529,0,0,0,0,0,0
00AUGM0016,E00013969,0,0,0,0,0,0
00AUGL0030,E00013942,0,0,0,0,0,0
00AUGL0032,E00013944,0,0,0,0,0,0
00AGGN0008,E00004488,0,0,0,0,0,0
00ACGK0002,E00001156,0,0,0,0,0,0
00AUGL0001,E00013913,0,0,0,0,0,0
00AUGL0003,E00013915,0,0,0,0,0,0
00AUGL0040,E00013952,0,0,0,0,0,0
00AUGL0041,E00013953,0,0,0,0,0,0
00AUGL0002,E00013914,0,0,0,0,0,0
00AUGL0007,E00013919,0,0,0,0,0,0
00AKHD0030,E00007611,0,0,0,0,0,0
00AKHD0036,E00007617,0,0,0,0,0,0
00AUGL0008,E00013920,0,0,0,0,0,0
00AUGA0012,E00013516,0,0,0,0,0,0
00AUGA0033,E00013537,0,0,0,0,0,0
00AUGA0036,E00013540,0,0,0,0,0,0
00AUGA0029,E00013533,0,0,0,0,0,0
00AUGA0006,E00013510,0,0,0,0,0,0
00AUGA0010,E00013514,0,0,0,0,0,0
00AUGA0013,E00013517,0,0,0,0,0,0
00AUGA0015,E00013519,0,0,0,0,0,0
00AUGA0037,E00013541,0,0,0,0,0,0
00AUGA0002,E00013506,0,0,0,0,0,0
00ACGK0014,E00001168,0,0,0,0,0,0
00ACGK0027,E00001181,0,0,0,0,0,0
00AUGA0030,E00013534,0,0,0,0,0,0
00AUGA0035,E00013539,0,0,0,0,0,0
00AUGA0019,E00013523,0,0,0,0,0,0
00ACGK0028,E00001182,0,0,0,0,0,0
00AUGD0007,E00013630,0,0,0,0,0,0
00AUGD0008,E00013631,0,0,0,0,0,0
00AUGD0036,E00013659,0,0,0,0,0,0
00AUGD0037,E00013660,0,0,0,0,0,0
00AUGJ0039,E00013866,0,0,0,0,0,0
00AUGJ0009,E00013836,0,0,0,0,0,0
00AUGD0039,E00013662,0,0,0,0,0,0
00AUGA0020,E00013524,0,0,0,0,0,0
00AUGJ0026,E00013853,0,0,0,0,0,0
00AUGA0022,E00013526,0,0,0,0,0,0
00AUGJ0001,E00013828,0,0,0,0,0,0
00AUGJ0036,E00013863,0,0,0,0,0,0
00AUGJ0041,E00013868,0,0,0,0,0,0
00AUGJ0028,E00013855,0,0,0,0,0,0
00AUGJ0007,E00013834,0,0,0,0,0,0
00AUGA0017,E00013521,0,0,0,0,0,0
00AUGA0018,E00013522,0,0,0,0,0,0
00AUGJ0033,E00013860,0,0,0,0,0,0
00AUGJ0043,E00013870,0,0,0,0,0,0
00AGGK0017,E00004378,0,0,0,0,0,0
00AGGK0035,E00004396,0,0,0,0,0,0
00AGGK0030,E00004391,0,0,0,0,0,0
00AMGC0017,E00008625,0,0,0,0,0,0
00AGGK0002,E00004363,0,0,0,0,0,0
00AGGK0003,E00004364,0,0,0,0,0,0
00AGGQ0023,E00004584,0,0,0,0,0,0
00AGGK0009,E00004370,0,0,0,0,0,0
00AGGQ0032,E00004593,0,0,0,0,0,0
00AGGQ0034,E00004595,0,0,0,0,0,0
00AGGQ0036,E00004597,0,0,0,0,0,0
00AGGK0033,E00004394,0,0,0,0,0,0
00AGGQ0027,E00004588,0,0,0,0,0,0
00AGGQ0033,E00004594,0,0,0,0,0,0
00AUGK0006,E00013877,0,0,0,0,0,0
00AGGK0001,E00004362,0,0,0,0,0,0
00AGGQ0035,E00004596,0,0,0,0,0,0
00AGGQ0025,E00004586,0,0,0,0,0,0
00AGGQ0029,E00004590,0,0,0,0,0,0
00AGGQ0031,E00004592,0,0,0,0,0,0
00AUGK0009,E00013880,0,0,0,0,0,0
00AUGK0010,E00013881,0,0,0,0,0,0
00AGGK0025,E00004386,0,0,0,0,0,0
00AGGL0018,E00004418,0,0,0,0,0,0
00AGGK0022,E00004383,0,0,0,0,0,0
00AGGK0021,E00004382,0,0,0,0,0,0
00AGGK0037,E00004398,0,0,0,0,0,0
00AGGK0039,E00004400,0,0,0,0,0,0
00AGGN0009,E00004489,0,0,0,0,0,0
00AGGK0028,E00004389,0,0,0,0,0,0
00AGGN0012,E00004492,0,0,0,0,0,0
00AGGK0024,E00004385,0,0,0,0,0,0
00AGGK0031,E00004392,0,0,0,0,0,0
00AGGK0038,E00004399,0,0,0,0,0,0
00AGGK0023,E00004384,0,0,0,0,0,0
00AGGK0020,E00004381,0,0,0,0,0,0
00AGGN0011,E00004491,0,0,0,0,0,0
00AGGN0006,E00004486,0,0,0,0,0,0
00AGGN0007,E00004487,0,0,0,0,0,0
00AGGN0010,E00004490,0,0,0,0,0,0
00AGGQ0016,E00004577,0,0,0,0,0,0
00AGGQ0022,E00004583,0,0,0,0,0,0
00AGGN0037,E00004517,0,0,0,0,0,0
00AGGN0005,E00004485,0,0,0,0,0,0
00AGGN0039,E00004519,0,0,0,0,0,0
00AGGQ0014,E00004575,0,0,0,0,0,0
00AGGN0038,E00004518,0,0,0,0,0,0
00AGGQ0018,E00004579,0,0,0,0,0,0
00AGGK0036,E00004397,0,0,0,0,0,0
00AGGQ0015,E00004576,0,0,0,0,0,0
00AGGQ0019,E00004580,0,0,0,0,0,0
00AGGN0028,E00004508,0,0,0,0,0,0
00AGGN0024,E00004504,0,0,0,0,0,0
00AGGN0001,E00004481,0,0,0,0,0,0
00AGGQ0017,E00004578,0,0,0,0,0,0
00AGGN0036,E00004516,0,0,0,0,0,0
00AGGN0030,E00004510,0,0,0,0,0,0
00AGGN0002,E00004482,0,0,0,0,0,0
00AUGK0007,E00013878,0,0,0,0,0,0
00AGGN0029,E00004509,0,0,0,0,0,0
00AGGN0031,E00004511,0,0,0,0,0,0
00AGGN0033,E00004513,0,0,0,0,0,0
00AGGN0004,E00004484,0,0,0,0,0,0
00AGGN0032,E00004512,0,0,0,0,0,0
00AGGN0035,E00004515,0,0,0,0,0,0
00AGGN0025,E00004505,0,0,0,0,0,0
00AMGT0039,E00009186,0,0,0,0,0,0
00AGGN0003,E00004483,0,0,0,0,0,0
00AGGN0034,E00004514,0,0,0,0,0,0
00AGGN0026,E00004506,0,0,0,0,0,0
00AGGQ0020,E00004581,0,0,0,0,0,0
00AGGQ0021,E00004582,0,0,0,0,0,0
00AUGK0031,E00013902,0,0,0,0,0,0
00AUGK0034,E00013905,0,0,0,0,0,0
00AUGK0039,E00013910,0,0,0,0,0,0
00AUGK0029,E00013900,0,0,0,0,0,0
00AUGK0032,E00013903,0,0,0,0,0,0
00AUGH0020,E00013804,0,0,0,0,0,0
00AUGK0023,E00013894,0,0,0,0,0,0
00AUGK0022,E00013893,0,0,0,0,0,0
00AGGQ0026,E00004587,0,0,0,0,0,0
00AGGQ0028,E00004589,0,0,0,0,0,0
00AGGQ0024,E00004585,0,0,0,0,0,0
00AUGK0027,E00013898,0,0,0,0,0,0
00AUGK0035,E00013906,0,0,0,0,0,0
00AUGK0041,E00013912,0,0,0,0,0,0
00AUGH0021,E00013805,0,0,0,0,0,0
00AUGH0003,E00013787,0,0,0,0,0,0
00AUGK0002,E00013873,0,0,0,0,0,0
00AUGK0004,E00013875,0,0,0,0,0,0
00AUGK0005,E00013876,0,0,0,0,0,0
00AUGK0008,E00013879,0,0,0,0,0,0
00AUGK0037,E00013908,0,0,0,0,0,0
00AUGK0024,E00013895,0,0,0,0,0,0
00AUGK0040,E00013911,0,0,0,0,0,0
00AUGK0025,E00013896,0,0,0,0,0,0
00AUGK0030,E00013901,0,0,0,0,0,0
00AUGK0026,E00013897,0,0,0,0,0,0
00AUGK0028,E00013899,0,0,0,0,0,0
00AUGH0017,E00013801,0,0,0,0,0,0
00AUGH0001,E00013785,0,0,0,0,0,0
00AUGH0013,E00013797,0,0,0,0,0,0
00AUGH0016,E00013800,0,0,0,0,0,0
00ACGD0012,E00000881,0,0,0,0,0,0
00AUGH0043,E00013827,0,0,0,0,0,0
00AUGH0010,E00013794,0,0,0,0,0,0
00AUGC0040,E00013619,0,0,0,0,0,0
00AUGH0012,E00013796,0,0,0,0,0,0
00AUGH0042,E00013826,0,0,0,0,0,0
00AUGH0009,E00013793,0,0,0,0,0,0
00AUGH0033,E00013817,0,0,0,0,0,0
00AUGH0039,E00013823,0,0,0,0,0,0
00AUGH0007,E00013791,0,0,0,0,0,0
00AUGN0044,E00014039,0,0,0,0,0,0
00AUGH0040,E00013824,0,0,0,0,0,0
00AUGH0019,E00013803,0,0,0,0,0,0
00AUGH0002,E00013786,0,0,0,0,0,0
00AUGH0015,E00013799,0,0,0,0,0,0
00AUGH0014,E00013798,0,0,0,0,0,0
00AUGH0018,E00013802,0,0,0,0,0,0
00AUGK0019,E00013890,0,0,0,0,0,0
00AUGK0015,E00013886,0,0,0,0,0,0
00AUGK0017,E00013888,0,0,0,0,0,0
00AUGH0041,E00013825,0,0,0,0,0,0
00AGGN0016,E00004496,0,0,0,0,0,0
00AGGN0019,E00004499,0,0,0,0,0,0
00AGGN0015,E00004495,0,0,0,0,0,0
00AGGN0027,E00004507,0,0,0,0,0,0
00AGGN0014,E00004494,0,0,0,0,0,0
00AGGN0018,E00004498,0,0,0,0,0,0
00AUGN0043,E00014038,0,0,0,0,0,0
00AUGC0019,E00013598,0,0,0,0,0,0
00AUGE0034,E00013696,0,0,0,0,0,0
00AUGN0039,E00014034,0,0,0,0,0,0
00AUGH0008,E00013792,0,0,0,0,0,0
00AUGK0016,E00013887,0,0,0,0,0,0
00AGGN0022,E00004502,0,0,0,0,0,0
00AGGN0013,E00004493,0,0,0,0,0,0
00AGGN0020,E00004500,0,0,0,0,0,0
00AGGN0021,E00004501,0,0,0,0,0,0
00AGGN0023,E00004503,0,0,0,0,0,0
00AGGN0017,E00004497,0,0,0,0,0,0
00AUGH0036,E00013820,0,0,0,0,0,0
00APGG0005,E00010067,0,0,0,0,0,0
00APGG0027,E00010089,0,0,0,0,0,0
00AUGH0038,E00013822,0,0,0,0,0,0
00APGG0035,E00010097,0,0,0,0,0,0
00APGG0028,E00010090,0,0,0,0,0,0
00APGG0003,E00010065,0,0,0,0,0,0
00APGG0023,E00010085,0,0,0,0,0,0
00APGG0006,E00010068,0,0,0,0,0,0
00APGG0034,E00010096,0,0,0,0,0,0
00APGG0030,E00010092,0,0,0,0,0,0
00APGG0036,E00010098,0,0,0,0,0,0
00AUGH0029,E00013813,0,0,0,0,0,0
00AUGH0037,E00013821,0,0,0,0,0,0
00AUGH0005,E00013789,0,0,0,0,0,0
00AUGH0026,E00013810,0,0,0,0,0,0
00AUGH0023,E00013807,0,0,0,0,0,0
00AUGH0028,E00013812,0,0,0,0,0,0
00AUGH0034,E00013818,0,0,0,0,0,0
00AUGF0035,E00013738,0,0,0,0,0,0
00AUGN0036,E00014031,0,0,0,0,0,0
00AUGH0004,E00013788,0,0,0,0,0,0
00AUGH0022,E00013806,0,0,0,0,0,0
00AUGF0016,E00013719,0,0,0,0,0,0
00AUGN0038,E00014033,0,0,0,0,0,0
00AUGF0019,E00013722,0,0,0,0,0,0
00AUGH0030,E00013814,0,0,0,0,0,0
00AUGH0032,E00013816,0,0,0,0,0,0
00AUGH0035,E00013819,0,0,0,0,0,0
00AUGF0022,E00013725,0,0,0,0,0,0
00AUGH0027,E00013811,0,0,0,0,0,0
00AUGN0040,E00014035,0,0,0,0,0,0
00AUGF0020,E00013723,0,0,0,0,0,0
00AUGH0006,E00013790,0,0,0,0,0,0
00AUGH0025,E00013809,0,0,0,0,0,0
00AUGF0002,E00013705,0,0,0,0,0,0
00AUGF0003,E00013706,0,0,0,0,0,0
00AUGF0026,E00013729,0,0,0,0,0,0
00AUGN0001,E00013996,0,0,0,0,0,0
00AUGN0033,E00014028,0,0,0,0,0,0
00AUGN0034,E00014029,0,0,0,0,0,0
00AMGC0021,E00008629,0,0,0,0,0,0
00AUGF0018,E00013721,0,0,0,0,0,0
00AMGG0004,E00008758,0,0,0,0,0,0
00AMGG0011,E00008765,0,0,0,0,0,0
00AUGF0001,E00013704,0,0,0,0,0,0
00AUGF0017,E00013720,0,0,0,0,0,0
00AUGH0031,E00013815,0,0,0,0,0,0
00AUGN0041,E00014036,0,0,0,0,0,0
00AUGF0025,E00013728,0,0,0,0,0,0
00AUGF0023,E00013726,0,0,0,0,0,0
00AUGN0031,E00014026,0,0,0,0,0,0
00AUGF0012,E00013715,0,0,0,0,0,0
00AUGF0009,E00013712,0,0,0,0,0,0
00AUGF0010,E00013713,0,0,0,0,0,0
00APGG0029,E00010091,0,0,0,0,0,0
00APGG0032,E00010094,0,0,0,0,0,0
00AUGF0014,E00013717,0,0,0,0,0,0
00APGG0021,E00010083,0,0,0,0,0,0
00APGG0025,E00010087,0,0,0,0,0,0
00AUGF0038,E00013741,0,0,0,0,0,0
00AUGF0008,E00013711,0,0,0,0,0,0
00APGG0033,E00010095,0,0,0,0,0,0
00APGG0004,E00010066,0,0,0,0,0,0
00APGG0024,E00010086,0,0,0,0,0,0
00APGG0026,E00010088,0,0,0,0,0,0
00APGD0037,E00009981,0,0,0,0,0,0
00AUGF0006,E00013709,0,0,0,0,0,0
00APGD0038,E00009982,0,0,0,0,0,0
00AUGF0015,E00013718,0,0,0,0,0,0
00AUGF0021,E00013724,0,0,0,0,0,0
00AUGF0004,E00013707,0,0,0,0,0,0
00AUGG0003,E00013746,0,0,0,0,0,0
00AUGF0040,E00013743,0,0,0,0,0,0
00AUGF0005,E00013708,0,0,0,0,0,0
00AUGF0030,E00013733,0,0,0,0,0,0
00AUGF0013,E00013716,0,0,0,0,0,0
00AUGF0029,E00013732,0,0,0,0,0,0
00AUGF0034,E00013737,0,0,0,0,0,0
00AUGF0031,E00013734,0,0,0,0,0,0
00AUGF0037,E00013740,0,0,0,0,0,0
00AUGF0039,E00013742,0,0,0,0,0,0
00AUGG0034,E00013777,0,0,0,0,0,0
00AUGG0035,E00013778,0,0,0,0,0,0
00AUGG0031,E00013774,0,0,0,0,0,0
00AUGG0004,E00013747,0,0,0,0,0,0
00AUGG0036,E00013779,0,0,0,0,0,0
00AUGD0032,E00013655,0,0,0,0,0,0
00AUGD0035,E00013658,0,0,0,0,0,0
00AUGD0033,E00013656,0,0,0,0,0,0
00AUGD0001,E00013624,0,0,0,0,0,0
00AUGJ0029,E00013856,0,0,0,0,0,0
00AUGJ0024,E00013851,0,0,0,0,0,0
00AUGK0020,E00013891,0,0,0,0,0,0
00AUGG0001,E00013744,0,0,0,0,0,0
00AUGG0033,E00013776,0,0,0,0,0,0
00AUGE0030,E00013692,0,0,0,0,0,0
00AUGE0024,E00013686,0,0,0,0,0,0
00AUGE0029,E00013691,0,0,0,0,0,0
00AUGD0030,E00013653,0,0,0,0,0,0
00AUGD0028,E00013651,0,0,0,0,0,0
00AUGJ0013,E00013840,0,0,0,0,0,0
00AUGJ0014,E00013841,0,0,0,0,0,0
00AUGC0006,E00013585,0,0,0,0,0,0
00AMGJ0021,E00008848,0,0,0,0,0,0
00AUGJ0018,E00013845,0,0,0,0,0,0
00AUGK0033,E00013904,0,0,0,0,0,0
00AUGK0003,E00013874,0,0,0,0,0,0
00AUGK0018,E00013889,0,0,0,0,0,0
00AUGF0032,E00013735,0,0,0,0,0,0
00AUGK0021,E00013892,0,0,0,0,0,0
00AUGN0003,E00013998,0,0,0,0,0,0
00AUGC0007,E00013586,0,0,0,0,0,0
00AUGN0046,E00014041,0,0,0,0,0,0
00AUGG0028,E00013771,0,0,0,0,0,0
00AUGC0015,E00013594,0,0,0,0,0,0
00AUGN0045,E00014040,0,0,0,0,0,0
00AUGN0027,E00014022,0,0,0,0,0,0
00AUGN0035,E00014030,0,0,0,0,0,0
00AUGF0036,E00013739,0,0,0,0,0,0
00AUGN0005,E00014000,0,0,0,0,0,0
00AMGC0016,E00008624,0,0,0,0,0,0
00AUGN0042,E00014037,0,0,0,0,0,0
00AUGN0023,E00014018,0,0,0,0,0,0
00AUGN0026,E00014021,0,0,0,0,0,0
00AUGN0018,E00014013,0,0,0,0,0,0
00AUGF0007,E00013710,0,0,0,0,0,0
00AUGN0014,E00014009,0,0,0,0,0,0
00AUGG0002,E00013745,0,0,0,0,0,0
00AUGG0020,E00013763,0,0,0,0,0,0
00AUGG0027,E00013770,0,0,0,0,0,0
00AUGE0020,E00013682,0,0,0,0,0,0
00AUGG0029,E00013772,0,0,0,0,0,0
00AUGC0011,E00013590,0,0,0,0,0,0
00AUGG0021,E00013764,0,0,0,0,0,0
00AUGG0026,E00013769,0,0,0,0,0,0
00AUGE0014,E00013676,0,0,0,0,0,0
00AUGG0022,E00013765,0,0,0,0,0,0
00AUGG0025,E00013768,0,0,0,0,0,0
00AUGE0012,E00013674,0,0,0,0,0,0
00AUGG0023,E00013766,0,0,0,0,0,0
00AUGG0024,E00013767,0,0,0,0,0,0
00AUGE0018,E00013680,0,0,0,0,0,0
00AUGE0019,E00013681,0,0,0,0,0,0
00AUGC0043,E00013622,0,0,0,0,0,0
00AUGE0013,E00013675,0,0,0,0,0,0
00AUGE0008,E00013670,0,0,0,0,0,0
00AUGE0007,E00013669,0,0,0,0,0,0
00AUGC0004,E00013583,0,0,0,0,0,0
00AUGC0014,E00013593,0,0,0,0,0,0
00AUGC0002,E00013581,0,0,0,0,0,0
00AUGC0008,E00013587,0,0,0,0,0,0
00AUGC0041,E00013620,0,0,0,0,0,0
00AUGC0042,E00013621,0,0,0,0,0,0
00AUGC0017,E00013596,0,0,0,0,0,0
00AUGC0020,E00013599,0,0,0,0,0,0
00AUGC0012,E00013591,0,0,0,0,0,0
00AUGC0016,E00013595,0,0,0,0,0,0
00AUGC0009,E00013588,0,0,0,0,0,0
00AUGC0010,E00013589,0,0,0,0,0,0
00AUGC0044,E00013623,0,0,0,0,0,0
00AUGE0021,E00013683,0,0,0,0,0,0
00AUGE0035,E00013697,0,0,0,0,0,0
00AUGE0004,E00013666,0,0,0,0,0,0
00AUGE0033,E00013695,0,0,0,0,0,0
00AMGE0003,E00008687,0,0,0,0,0,0
00AUGC0001,E00013580,0,0,0,0,0,0
00AUGE0006,E00013668,0,0,0,0,0,0
00AUGE0037,E00013699,0,0,0,0,0,0
00AUGC0036,E00013615,0,0,0,0,0,0
00AUGC0038,E00013617,0,0,0,0,0,0
00AUGE0022,E00013684,0,0,0,0,0,0
00AUGD0031,E00013654,0,0,0,0,0,0
00AUGE0025,E00013687,0,0,0,0,0,0
00AUGD0029,E00013652,0,0,0,0,0,0
00AUGE0010,E00013672,0,0,0,0,0,0
00AUGE0028,E00013690,0,0,0,0,0,0
00AUGD0012,E00013635,0,0,0,0,0,0
00AUGD0016,E00013639,0,0,0,0,0,0
00AUGE0027,E00013689,0,0,0,0,0,0
00AUGE0015,E00013677,0,0,0,0,0,0
00AUGE0023,E00013685,0,0,0,0,0,0
00AUGE0026,E00013688,0,0,0,0,0,0
00AUGN0007,E00014002,0,0,0,0,0,0
00AUGD0027,E00013650,0,0,0,0,0,0
00AUGE0016,E00013678,0,0,0,0,0,0
00AUGN0019,E00014014,0,0,0,0,0,0
00AMGM0011,E00008951,0,0,0,0,0,0
00AUGD0022,E00013645,0,0,0,0,0,0
00AUGD0025,E00013648,0,0,0,0,0,0
00AUGD0026,E00013649,0,0,0,0,0,0
00AUGD0019,E00013642,0,0,0,0,0,0
00AUGD0020,E00013643,0,0,0,0,0,0
00AUGD0023,E00013646,0,0,0,0,0,0
00AMGD0002,E00008648,0,0,0,0,0,0
00AMGD0029,E00008675,0,0,0,0,0,0
00AMGD0031,E00008677,0,0,0,0,0,0
00AUGC0035,E00013614,0,0,0,0,0,0
00AUGD0021,E00013644,0,0,0,0,0,0
00AUGJ0011,E00013838,0,0,0,0,0,0
00AMGD0018,E00008664,0,0,0,0,0,0
00AUGD0006,E00013629,0,0,0,0,0,0
00AUGJ0015,E00013842,0,0,0,0,0,0
00AUGD0018,E00013641,0,0,0,0,0,0
00AUGN0009,E00014004,0,0,0,0,0,0
00AMGD0019,E00008665,0,0,0,0,0,0
00AMGD0023,E00008669,0,0,0,0,0,0
00AUGD0015,E00013638,0,0,0,0,0,0
00AUGE0041,E00013703,0,0,0,0,0,0
00AMGA0038,E00008574,0,0,0,0,0,0
00AUGD0011,E00013634,0,0,0,0,0,0
00AUGE0003,E00013665,0,0,0,0,0,0
00AUGE0038,E00013700,0,0,0,0,0,0
00AUGE0039,E00013701,0,0,0,0,0,0
00AUGD0017,E00013640,0,0,0,0,0,0
00AUGD0013,E00013636,0,0,0,0,0,0
00AUGE0031,E00013693,0,0,0,0,0,0
00AMGA0035,E00008571,0,0,0,0,0,0
00AUGE0001,E00013663,0,0,0,0,0,0
00AUGE0005,E00013667,0,0,0,0,0,0
00AMGA0003,E00008539,0,0,0,0,0,0
00AUGE0040,E00013702,0,0,0,0,0,0
00AUGE0002,E00013664,0,0,0,0,0,0
00AUGN0028,E00014023,0,0,0,0,0,0
00AUGE0036,E00013698,0,0,0,0,0,0
00AMGA0028,E00008564,0,0,0,0,0,0
00AUGD0004,E00013627,0,0,0,0,0,0
00AUGC0034,E00013613,0,0,0,0,0,0
00AUGD0009,E00013632,0,0,0,0,0,0
00AMGA0032,E00008568,0,0,0,0,0,0
00AMGA0009,E00008545,0,0,0,0,0,0
00AMGD0014,E00008660,0,0,0,0,0,0
00AUGD0014,E00013637,0,0,0,0,0,0
00AMGA0033,E00008569,0,0,0,0,0,0
00AUGD0005,E00013628,0,0,0,0,0,0
00AMGA0036,E00008572,0,0,0,0,0,0
00AMGN0025,E00008996,0,0,0,0,0,0
00AUGD0010,E00013633,0,0,0,0,0,0
00AMGD0015,E00008661,0,0,0,0,0,0
00AMGA0037,E00008573,0,0,0,0,0,0
00AMGA0039,E00008575,0,0,0,0,0,0
00AUGC0030,E00013609,0,0,0,0,0,0
00AUGC0031,E00013610,0,0,0,0,0,0
00AUGN0025,E00014020,0,0,0,0,0,0
00AUGN0002,E00013997,0,0,0,0,0,0
00AUGC0029,E00013608,0,0,0,0,0,0
00AUGN0022,E00014017,0,0,0,0,0,0
00AUGN0029,E00014024,0,0,0,0,0,0
00AUGN0030,E00014025,0,0,0,0,0,0
00AUGN0021,E00014016,0,0,0,0,0,0
00AUGN0032,E00014027,0,0,0,0,0,0
00AUGN0037,E00014032,0,0,0,0,0,0
00AUGN0024,E00014019,0,0,0,0,0,0
00AUGC0026,E00013605,0,0,0,0,0,0
00AUGN0010,E00014005,0,0,0,0,0,0
00AUGC0024,E00013603,0,0,0,0,0,0
00AUGN0006,E00014001,0,0,0,0,0,0
00AUGC0032,E00013611,0,0,0,0,0,0
00AUGC0039,E00013618,0,0,0,0,0,0
00AUGE0032,E00013694,0,0,0,0,0,0
00AUGC0025,E00013604,0,0,0,0,0,0
00APGP0035,E00010368,0,0,0,0,0,0
00APGP0036,E00010369,0,0,0,0,0,0
00APGP0034,E00010367,0,0,0,0,0,0
00AUGC0021,E00013600,0,0,0,0,0,0
00AUGC0028,E00013607,0,0,0,0,0,0
00APGP0037,E00010370,0,0,0,0,0,0
00APGP0004,E00010337,0,0,0,0,0,0
00AUGC0027,E00013606,0,0,0,0,0,0
00AUGC0022,E00013601,0,0,0,0,0,0
00AUGC0023,E00013602,0,0,0,0,0,0
00AUGN0017,E00014012,0,0,0,0,0,0
00APGP0025,E00010358,0,0,0,0,0,0
00AUGN0020,E00014015,0,0,0,0,0,0
00AUGN0004,E00013999,0,0,0,0,0,0
00AUGN0012,E00014007,0,0,0,0,0,0
00AUGN0016,E00014011,0,0,0,0,0,0
00APGP0024,E00010357,0,0,0,0,0,0
00APGP0031,E00010364,0,0,0,0,0,0
00AUGN0015,E00014010,0,0,0,0,0,0
00AUGN0013,E00014008,0,0,0,0,0,0
00AUGF0028,E00013731,0,0,0,0,0,0
00AUGN0011,E00014006,0,0,0,0,0,0
00AUGN0008,E00014003,0,0,0,0,0,0
00APGP0026,E00010359,0,0,0,0,0,0
00APGP0028,E00010361,0,0,0,0,0,0
00APGP0021,E00010354,0,0,0,0,0,0
00APGP0029,E00010362,0,0,0,0,0,0
00APGP0030,E00010363,0,0,0,0,0,0
00APGP0033,E00010366,0,0,0,0,0,0
00AMGP0017,E00009025,0,0,0,0,0,0
00AMGA0014,E00008550,0,0,0,0,0,0
00APGP0003,E00010336,0,0,0,0,0,0
00APGP0032,E00010365,0,0,0,0,0,0
00APGP0023,E00010356,0,0,0,0,0,0
00APGP0027,E00010360,0,0,0,0,0,0
00AMGA0026,E00008562,0,0,0,0,0,0
00AMGP0007,E00009015,0,0,0,0,0,0
00AMGA0013,E00008549,0,0,0,0,0,0
00AMGA0018,E00008554,0,0,0,0,0,0
00AMGA0021,E00008557,0,0,0,0,0,0
00AMGA0022,E00008558,0,0,0,0,0,0
00AMGA0023,E00008559,0,0,0,0,0,0
00AMGA0011,E00008547,0,0,0,0,0,0
00AMGA0024,E00008560,0,0,0,0,0,0
00AMGA0034,E00008570,0,0,0,0,0,0
00AMGA0025,E00008561,0,0,0,0,0,0
00AMGA0027,E00008563,0,0,0,0,0,0
